coin_id,first_date
moneta-verde,2019-03-17T00:00:00+00:00
concentrated-voting-power,2020-08-28T00:00:00+00:00
panda-dao,2021-03-09T00:00:00+00:00
the-chad-token,2021-05-12T00:00:00+00:00
coinstarter,2017-12-28T00:00:00+00:00
evolution-finance,2021-02-10T00:00:00+00:00
deva-token,2021-02-03T00:00:00+00:00
bnoincoin,2020-05-29T00:00:00+00:00
dodreamchain,2020-01-23T00:00:00+00:00
rover-coin,2018-04-19T00:00:00+00:00
dero,2018-03-28T00:00:00+00:00
natmin-pure-escrow,2019-04-30T00:00:00+00:00
yff-finance,2020-09-24T00:00:00+00:00
hazza,2019-01-10T00:00:00+00:00
just-stablecoin,2020-04-17T00:00:00+00:00
space-doge,2021-04-25T00:00:00+00:00
footballstars,2021-05-19T00:00:00+00:00
helgro,2020-09-24T00:00:00+00:00
pofid-dao,2020-09-13T00:00:00+00:00
ion,2016-06-08T00:00:00+00:00
bulldog-token,2021-04-17T00:00:00+00:00
privatix,2017-11-23T00:00:00+00:00
cny-tether,2018-08-29T00:00:00+00:00
data-delivery-network,2018-11-23T00:00:00+00:00
sun-token,2020-09-11T00:00:00+00:00
apron,2021-04-21T00:00:00+00:00
oc-protocol,2018-08-22T00:00:00+00:00
digital-rand,2019-11-02T00:00:00+00:00
bondappetit-gov-token,2021-04-09T00:00:00+00:00
cappasity,2017-12-08T00:00:00+00:00
yfdai-finance,2020-09-08T00:00:00+00:00
invoice-coin,2019-01-08T00:00:00+00:00
arke,2021-02-19T00:00:00+00:00
saros,2018-09-22T00:00:00+00:00
link-eth-rsi-ratio-trading-set,2020-04-04T00:00:00+00:00
qchi-chain,2020-09-29T00:00:00+00:00
bnb48-club-token,2021-02-01T00:00:00+00:00
bitgesell,2020-06-09T00:00:00+00:00
matic-aave-weth,2021-03-03T00:00:00+00:00
core-chip,2020-12-18T00:00:00+00:00
electronic-move-pay,2019-08-22T00:00:00+00:00
debitcoin,2018-03-15T00:00:00+00:00
qbao,2017-12-09T00:00:00+00:00
moneynet,2018-12-25T00:00:00+00:00
numeraire,2017-07-13T00:00:00+00:00
infinito,2019-09-05T00:00:00+00:00
jsb-foundation,2020-10-30T00:00:00+00:00
blockchain-quotations-index-token,2018-09-04T00:00:00+00:00
dragonvein,2019-05-07T00:00:00+00:00
mvp,2020-11-18T00:00:00+00:00
gold-cash,2020-07-15T00:00:00+00:00
cointorox,2019-01-27T00:00:00+00:00
propersix,2021-02-23T00:00:00+00:00
covir,2020-09-03T00:00:00+00:00
shuffle-monster,2019-08-09T00:00:00+00:00
iridium,2018-09-30T00:00:00+00:00
bitfresh,2021-04-26T00:00:00+00:00
bridge-finance,2020-12-10T00:00:00+00:00
lockchain,2017-12-20T00:00:00+00:00
geodb,2020-05-08T00:00:00+00:00
maxonrow,2019-10-25T00:00:00+00:00
largo-coin,2020-03-18T00:00:00+00:00
aave-tusd-v1,2020-06-25T00:00:00+00:00
complus-network,2021-05-17T22:05:43+00:00
xazab,2021-03-16T00:00:00+00:00
ixtz,2019-07-25T00:00:00+00:00
zucoinchain,2020-02-29T00:00:00+00:00
yfilend-finance,2020-09-09T00:00:00+00:00
og-fan-token,2020-06-22T00:00:00+00:00
hope-token,2021-04-29T00:00:00+00:00
chain-guardians,2021-03-11T00:00:00+00:00
ntoken0031,2020-11-01T00:00:00+00:00
3x-long-algorand-token,2019-12-17T00:00:00+00:00
furucombo,2021-01-12T00:00:00+00:00
flowchaincoin,2019-01-15T00:00:00+00:00
particle-2,2021-03-16T00:00:00+00:00
idc-token,2018-12-12T00:00:00+00:00
rebasing-liquidity,2021-03-31T00:00:00+00:00
gains-v2,2021-01-19T00:00:00+00:00
lto-network,2019-01-18T00:00:00+00:00
bytom,2017-11-09T00:00:00+00:00
open-governance-token,2020-11-28T00:00:00+00:00
whitex,2021-03-29T00:00:00+00:00
add-xyz-new,2021-03-12T00:00:00+00:00
ulabs-synthetic-gas-futures-expiring-1-jan-2021,2020-12-01T00:00:00+00:00
3x-long-tezos-token,2019-12-20T00:00:00+00:00
yearn-finance-network,2020-10-15T00:00:00+00:00
render-token,2020-06-15T00:00:00+00:00
realio-network,2020-09-16T00:00:00+00:00
safermoon,2021-05-21T23:48:11+00:00
opacity,2018-12-23T00:00:00+00:00
omega-protocol-money,2020-09-03T00:00:00+00:00
electronero-pulse,2018-11-22T00:00:00+00:00
oracolxor,2020-09-15T00:00:00+00:00
jobscoin,2016-10-09T00:00:00+00:00
new-power-coin,2018-11-08T00:00:00+00:00
equal,2018-02-11T00:00:00+00:00
halalchain,2018-02-02T00:00:00+00:00
blackhole-protocol,2021-05-04T00:00:00+00:00
the-movement,2018-08-11T00:00:00+00:00
ixicash,2019-05-15T00:00:00+00:00
method-fi,2021-04-01T00:00:00+00:00
cctcoin,2018-10-03T00:00:00+00:00
documentchain,2019-11-22T00:00:00+00:00
triton,2019-01-18T00:00:00+00:00
labra-finance,2021-04-27T00:00:00+00:00
aave-mana,2021-03-12T00:00:00+00:00
0-5x-long-swipe-token,2020-08-10T00:00:00+00:00
x42-protocol,2018-10-13T00:00:00+00:00
moar,2021-04-28T00:00:00+00:00
x-power-chain,2019-10-18T00:00:00+00:00
wetrust,2017-04-20T00:00:00+00:00
support-listing-coin,2020-12-26T00:00:00+00:00
moneyswap,2021-01-05T00:00:00+00:00
doki-doki-finance,2020-10-10T00:00:00+00:00
upbnb,2021-04-29T00:00:00+00:00
rebound,2021-05-11T00:00:00+00:00
delta-theta,1970-01-01T00:00:00+00:00
eup-chain,2019-12-21T00:00:00+00:00
onegetcoin,2021-04-05T00:00:00+00:00
cenfura-token,2020-04-16T00:00:00+00:00
webloc,2020-04-15T00:00:00+00:00
my-identity-coin,2021-04-28T00:00:00+00:00
ilcoin,2018-10-23T00:00:00+00:00
toshi-token,2021-02-19T00:00:00+00:00
scash,2021-05-21T00:00:00+00:00
impleum,2018-11-08T00:00:00+00:00
cactus-finance,2021-01-14T00:00:00+00:00
digimax,2020-07-10T00:00:00+00:00
freecash,2020-02-20T00:00:00+00:00
beyond-finance,2021-04-14T00:00:00+00:00
global-aex-token,2018-11-27T00:00:00+00:00
stable-asset,2020-09-02T00:00:00+00:00
mustangcoin,2018-03-02T00:00:00+00:00
tradcoin,2018-11-27T00:00:00+00:00
88mph,2020-11-20T00:00:00+00:00
aquariuscoin,2018-01-24T00:00:00+00:00
africa-trading-chain,2019-03-22T00:00:00+00:00
tea-token,2021-03-18T00:00:00+00:00
yearn-finance-protocol,2020-09-06T00:00:00+00:00
smile-token,2021-04-03T00:00:00+00:00
zeusshield,2017-12-27T00:00:00+00:00
aston,2018-05-25T00:00:00+00:00
tigereum,2018-02-20T00:00:00+00:00
eros,2020-06-16T00:00:00+00:00
smileycoin,2017-06-14T00:00:00+00:00
domraider,2017-11-10T00:00:00+00:00
xx-platform,2021-05-11T00:00:00+00:00
nafter,2021-05-15T00:00:00+00:00
zignaly,2021-04-15T00:00:00+00:00
sfmoney,2021-03-18T00:00:00+00:00
nodestats,2021-03-09T00:00:00+00:00
fm-gallery,2021-03-26T00:00:00+00:00
bot-ocean,2021-02-09T00:00:00+00:00
huobi-pool-token,2018-11-08T00:00:00+00:00
etna-network,2021-03-25T00:00:00+00:00
compound-uniswap,2020-10-27T00:00:00+00:00
complifi,2021-04-26T00:00:00+00:00
bitcoin-final,2018-09-15T00:00:00+00:00
sss-finance,2020-09-04T00:00:00+00:00
eth-moonshot-x-set,2020-02-07T00:00:00+00:00
sergs,2020-11-04T00:00:00+00:00
7chain,2020-02-27T00:00:00+00:00
agave-token,2021-03-02T00:00:00+00:00
rena-finance,2021-05-21T00:00:00+00:00
loa-protocol,2020-05-14T00:00:00+00:00
minty-art,2021-03-02T00:00:00+00:00
invictus-hyprion-fund,2018-09-19T00:00:00+00:00
dsys,2020-01-25T00:00:00+00:00
rivex-erc20,2020-10-08T00:00:00+00:00
atlas-protocol,2018-11-01T00:00:00+00:00
oduwa-coin,2018-12-20T00:00:00+00:00
stasis-eurs,2018-07-31T00:00:00+00:00
freeliquid,2021-01-18T00:00:00+00:00
bingo-share,2021-04-20T00:00:00+00:00
betxoin,2019-03-23T00:00:00+00:00
spectre-utility-token,2018-01-24T00:00:00+00:00
cryptoprofile,2019-05-22T00:00:00+00:00
beefy-finance,2020-10-08T00:00:00+00:00
matic-aave-aave,2021-02-24T00:00:00+00:00
aware,2018-01-23T00:00:00+00:00
hash-pot,2020-04-18T00:00:00+00:00
eos-btc,2018-12-21T00:00:00+00:00
gemstone,2021-03-19T00:00:00+00:00
echosoracoin,2018-10-23T00:00:00+00:00
eth-26-ma-crossover-yield-ii,2020-07-05T00:00:00+00:00
pnetwork,2020-06-19T00:00:00+00:00
nusd,2018-07-18T00:00:00+00:00
crowd-one,2020-03-30T00:00:00+00:00
speedcash,2018-03-28T00:00:00+00:00
philscurrency,2018-04-06T00:00:00+00:00
axel,2019-10-21T00:00:00+00:00
insureum,2018-10-20T00:00:00+00:00
vegawallet-token,2019-01-08T00:00:00+00:00
cmitcoin,2018-10-16T00:00:00+00:00
monero-classic-xmc,2018-04-24T00:00:00+00:00
milfies,2021-03-06T00:00:00+00:00
casinocoin,2018-01-17T00:00:00+00:00
uquid-coin,2017-12-20T00:00:00+00:00
bzx-protocol,2020-07-13T00:00:00+00:00
agrolot,2018-10-20T00:00:00+00:00
review-capital,2021-05-04T00:00:00+00:00
catex-token,2019-02-16T00:00:00+00:00
hondaiscoin,2018-10-26T00:00:00+00:00
dkk-token,2019-05-12T00:00:00+00:00
afrodex-labs-token,2019-11-12T00:00:00+00:00
dgl-coin,2021-02-19T00:00:00+00:00
rush,2020-10-16T00:00:00+00:00
stakd-finance,2021-03-05T00:00:00+00:00
dreamscoin,2020-02-14T00:00:00+00:00
tatcoin,2020-07-14T00:00:00+00:00
vectoraic,2019-08-14T00:00:00+00:00
edumetrix-coin,2020-10-23T00:00:00+00:00
sechain,2020-08-03T00:00:00+00:00
debitum-network,2018-03-28T00:00:00+00:00
bitcoinhedge,2020-06-12T00:00:00+00:00
cindicator,2017-12-04T00:00:00+00:00
vinx-coin-sto,2020-05-15T00:00:00+00:00
safelight,2021-05-07T00:00:00+00:00
kp0rnetwork,2021-05-10T00:00:00+00:00
fat-doge,2021-05-15T00:00:00+00:00
shinechain,2018-09-16T00:00:00+00:00
cryptospot-token,2019-08-14T00:00:00+00:00
1x-short-swipe-token,2020-08-11T00:00:00+00:00
unlimited-fiscusfyi,2020-09-30T00:00:00+00:00
healthchainus,2020-07-23T00:00:00+00:00
chronobank,2017-02-27T00:00:00+00:00
charitas,2021-04-29T00:00:00+00:00
lobstex-coin,2018-07-26T00:00:00+00:00
vitex,2020-01-07T00:00:00+00:00
fair-safe,2021-04-30T00:00:00+00:00
hom-token,2020-06-09T00:00:00+00:00
kemacoin,2019-06-04T00:00:00+00:00
microcoin,2018-10-10T00:00:00+00:00
cops-finance,2021-04-24T00:00:00+00:00
gincoin,2018-06-12T00:00:00+00:00
cnn,2018-05-17T00:00:00+00:00
99masternodes,2019-05-01T00:00:00+00:00
arc-block-protocol,2021-03-29T00:00:00+00:00
ailink-token,2018-09-07T00:00:00+00:00
magikarp-finance,2021-03-19T00:00:00+00:00
probit-exchange,2019-06-07T00:00:00+00:00
ystar,2020-06-04T00:00:00+00:00
one-genesis,2019-11-12T00:00:00+00:00
palace,2020-05-08T00:00:00+00:00
anchor-neural-world-token,2020-05-05T00:00:00+00:00
nftx,2021-01-05T00:00:00+00:00
defi-gold,2020-10-21T00:00:00+00:00
ethlend,2017-12-20T00:00:00+00:00
sarcophagus,2021-04-29T00:00:00+00:00
yfx,2021-05-21T22:57:22+00:00
punk-zombie,1970-01-01T00:00:00+00:00
venus-link,2021-02-10T00:00:00+00:00
aeur,2019-02-22T00:00:00+00:00
basid-coin,2020-09-23T00:00:00+00:00
hacash,2021-04-13T00:00:00+00:00
redchillies,2021-05-05T00:00:00+00:00
slink,2020-01-22T00:00:00+00:00
tbtc,2020-09-23T00:00:00+00:00
communication-development-resources-token,2019-01-25T00:00:00+00:00
hedget,2020-09-12T00:00:00+00:00
connect-mining-coin,2020-08-20T00:00:00+00:00
star-shib,2021-05-11T00:00:00+00:00
strite,2021-04-28T00:00:00+00:00
risecointoken,2018-11-01T00:00:00+00:00
peri-finance,2021-05-10T00:00:00+00:00
crossfi,2021-05-03T00:00:00+00:00
cybertime-finance,2021-03-11T00:00:00+00:00
pube-finance,2021-05-12T00:00:00+00:00
tokenbox,2018-01-24T00:00:00+00:00
blockchain-certified-data-token,2018-09-30T00:00:00+00:00
toshify-finance,2020-09-23T00:00:00+00:00
clbcoin,2018-10-16T00:00:00+00:00
sparkpoint,2019-05-15T00:00:00+00:00
polymath-network,2018-02-09T00:00:00+00:00
yui-hinata,2020-11-19T00:00:00+00:00
tvt,2019-05-17T00:00:00+00:00
bloody-token,2020-10-29T00:00:00+00:00
sovranocoin,2019-05-16T00:00:00+00:00
usd-open-dollar,2021-05-21T23:08:19+00:00
value-usd,2021-02-09T00:00:00+00:00
brother,2017-10-28T00:00:00+00:00
halcyon,2018-01-24T00:00:00+00:00
r64x,2021-04-27T00:00:00+00:00
eth-26-ema-crossover-yield-set,2020-02-07T00:00:00+00:00
anonymous-bsc,2021-05-19T00:00:00+00:00
dogdeficoin,2020-10-23T00:00:00+00:00
earn-network,2021-04-09T00:00:00+00:00
libra-credit,2018-05-24T00:00:00+00:00
capital-x-cell,2019-11-26T00:00:00+00:00
bithachi,2020-07-02T00:00:00+00:00
blockchain-exchange-alliance,2019-02-27T00:00:00+00:00
baby-shark-finance,2021-05-16T00:00:00+00:00
emoji,2021-03-09T00:00:00+00:00
creditcoin-2,2020-02-06T00:00:00+00:00
yfiexchange-finance,2020-08-24T00:00:00+00:00
dfe-finance,2021-01-16T00:00:00+00:00
artista,2019-10-18T00:00:00+00:00
peppa-network,2021-05-15T00:00:00+00:00
elamachain,2019-01-22T00:00:00+00:00
ormeus-cash,2020-07-10T00:00:00+00:00
mecro-coin,2021-03-06T00:00:00+00:00
stakedzen,2021-03-27T00:00:00+00:00
maxcoin,2014-02-12T00:00:00+00:00
swe-token,2019-05-07T00:00:00+00:00
zkswap,2021-01-06T00:00:00+00:00
thorchain,2019-07-21T00:00:00+00:00
protocol-finance,2021-01-30T00:00:00+00:00
universal-euro,2020-05-14T00:00:00+00:00
eth-link-price-action-candlestick-set,2020-04-04T00:00:00+00:00
mdsquare,2019-05-31T00:00:00+00:00
mifty-swap,2021-05-09T00:00:00+00:00
cherry,2020-08-14T00:00:00+00:00
ryo,2018-07-20T00:00:00+00:00
kine-protocol,2021-03-11T00:00:00+00:00
wall-street-bets-dapp,2021-04-29T00:00:00+00:00
izichain,2019-02-02T00:00:00+00:00
oracle-system,2020-09-17T00:00:00+00:00
life-token,2021-05-03T00:00:00+00:00
renbtc,2020-06-08T00:00:00+00:00
andes-coin,2019-06-05T00:00:00+00:00
wbnb,2020-09-24T00:00:00+00:00
seed-of-love,2020-01-15T00:00:00+00:00
proton-token,2018-08-14T00:00:00+00:00
lemochain,2018-07-21T00:00:00+00:00
one-hundred-coin-2,2020-08-09T00:00:00+00:00
spots,2018-02-11T00:00:00+00:00
bitcoin-classic,2020-01-17T00:00:00+00:00
xmark,2021-03-04T00:00:00+00:00
alchemy-dao,2021-04-09T00:00:00+00:00
ai-network,2020-11-24T00:00:00+00:00
joytube-token,2019-12-20T00:00:00+00:00
pica,2021-03-14T00:00:00+00:00
volentix-vtx,2020-02-05T00:00:00+00:00
tuxcoin,2018-08-21T00:00:00+00:00
aladiex,2020-09-02T00:00:00+00:00
easyfi,2020-10-08T00:00:00+00:00
swipe,2019-08-24T00:00:00+00:00
gobyte,2017-11-26T00:00:00+00:00
serenity,2019-01-04T00:00:00+00:00
degenvc,2020-08-23T00:00:00+00:00
vybe,2020-09-12T00:00:00+00:00
lepard-coin,2020-03-10T00:00:00+00:00
xpose-protocol,2021-05-11T00:00:00+00:00
iht-real-estate-protocol,2018-03-03T00:00:00+00:00
devault,2019-06-08T00:00:00+00:00
dragons-quick,2021-05-03T00:00:00+00:00
mnpcoin,2018-09-20T00:00:00+00:00
solana,2020-04-11T00:00:00+00:00
antimatter,2021-02-27T00:00:00+00:00
turkeychain,2019-02-15T00:00:00+00:00
jul,2020-09-07T00:00:00+00:00
vault,2019-06-28T00:00:00+00:00
harmonycoin,2017-09-16T00:00:00+00:00
xtock,2019-04-20T00:00:00+00:00
wault,2021-04-25T00:00:00+00:00
ndn-link,2020-06-01T00:00:00+00:00
songcoin,2018-02-04T00:00:00+00:00
wesing-coin,2019-02-01T00:00:00+00:00
absolute,2018-06-12T00:00:00+00:00
holdtowin,2020-11-25T00:00:00+00:00
gerowallet,2021-05-18T00:00:00+00:00
fleta,2019-07-18T00:00:00+00:00
token-pocket,2019-01-31T00:00:00+00:00
play-token,2019-10-04T00:00:00+00:00
moonpirate,2021-05-07T00:00:00+00:00
pool-of-stake,2020-01-23T00:00:00+00:00
eggplant,2021-05-18T00:00:00+00:00
coomcoin,2020-08-22T00:00:00+00:00
yam-v2,2020-08-20T00:00:00+00:00
sapphire,2019-05-27T00:00:00+00:00
peercoin,2013-04-28T00:00:00+00:00
space-iz,2020-08-24T00:00:00+00:00
micromoney,2017-12-20T00:00:00+00:00
flashx-ultra,2021-02-28T00:00:00+00:00
emirex-token,2019-09-12T00:00:00+00:00
payaccept,2020-09-17T00:00:00+00:00
ampleforth,2019-06-29T00:00:00+00:00
cube,2018-04-01T00:00:00+00:00
baby-shark-tank,2021-05-11T00:00:00+00:00
based-loans-ownership,2021-04-24T00:00:00+00:00
compound-wrapped-btc,2020-03-17T00:00:00+00:00
lottonation,2020-09-12T00:00:00+00:00
steel,2021-04-02T00:00:00+00:00
previse,2021-02-16T00:00:00+00:00
uhive,2021-03-24T00:00:00+00:00
penguin-party-fish,2021-03-13T00:00:00+00:00
fango,2020-05-08T00:00:00+00:00
arqma,2018-10-03T00:00:00+00:00
bistroo,2021-05-19T00:00:00+00:00
btc-eth-equal-weight-set,2020-02-07T00:00:00+00:00
tajcoin,2018-03-02T00:00:00+00:00
birdchain,2017-12-28T00:00:00+00:00
boolean,2019-11-06T00:00:00+00:00
satozhi,2021-04-14T00:00:00+00:00
whaleroom,2021-03-11T00:00:00+00:00
stipend,2018-03-31T00:00:00+00:00
moonjuice,2021-05-15T00:00:00+00:00
folder-protocol,2021-04-20T00:00:00+00:00
proton-project,2021-04-20T00:00:00+00:00
prism-network,2021-04-30T00:00:00+00:00
livenodes,2019-03-08T00:00:00+00:00
ethereummax,2021-05-16T00:00:00+00:00
hecofi,2021-02-22T00:00:00+00:00
alibabacoin,2018-10-16T00:00:00+00:00
mobilink-coin,2018-09-20T00:00:00+00:00
savix,2021-03-31T00:00:00+00:00
whey,2021-04-20T00:00:00+00:00
delta-financial,2021-03-29T00:00:00+00:00
grandpa-fan,2019-08-01T00:00:00+00:00
alex,2020-04-14T00:00:00+00:00
zaif-token,2018-10-23T00:00:00+00:00
steakbank-finance,2021-05-12T00:00:00+00:00
crypto-kombat,2021-05-01T00:00:00+00:00
3x-long-privacy-index-token,2020-08-06T00:00:00+00:00
darkbuild-v2,2021-03-04T00:00:00+00:00
siambitcoin,2018-12-05T00:00:00+00:00
3x-short-bitcoin-token,2019-11-23T00:00:00+00:00
etoro-pound-sterling,2020-02-01T00:00:00+00:00
forefront,2021-04-25T00:00:00+00:00
pub-finance,2021-02-19T00:00:00+00:00
growth-root,2021-03-02T00:00:00+00:00
prime-whiterock-company,2021-03-08T00:00:00+00:00
dolphin-token-2,2021-05-12T00:00:00+00:00
nature,2020-01-14T00:00:00+00:00
bondly,2020-12-09T00:00:00+00:00
unicly-gone-studio-collection,2021-05-21T00:00:00+00:00
dash-platinum,2019-03-15T00:00:00+00:00
dandy,2020-10-12T00:00:00+00:00
galaxy-coin,2021-05-19T00:00:00+00:00
aitheon,2019-06-26T00:00:00+00:00
wownero,2018-09-25T00:00:00+00:00
sierracoin,2018-10-24T00:00:00+00:00
idle-usdc-yield,2020-08-01T00:00:00+00:00
melalie,2021-04-27T00:00:00+00:00
vidulum,2018-11-17T00:00:00+00:00
welltrado,2018-10-19T00:00:00+00:00
solace-coin,2018-05-17T00:00:00+00:00
kava,2019-10-26T00:00:00+00:00
iqeon,2018-04-17T00:00:00+00:00
ponzicoin,2018-03-24T00:00:00+00:00
newton-project,2019-04-18T00:00:00+00:00
joos-protocol,2019-02-23T00:00:00+00:00
yep-coin,2020-09-25T00:00:00+00:00
circleex,2021-03-04T00:00:00+00:00
rheaprotocol,2019-12-31T00:00:00+00:00
3x-long-stellar-token,2020-12-10T00:00:00+00:00
ono,2019-01-09T00:00:00+00:00
uchain,2018-09-17T00:00:00+00:00
pollux-coin,2020-08-24T00:00:00+00:00
formula,2018-11-16T00:00:00+00:00
dmarket,2018-03-01T00:00:00+00:00
eggplant-finance,2021-05-14T00:00:00+00:00
ubex,2018-08-15T00:00:00+00:00
dawn-protocol,2020-06-02T00:00:00+00:00
stronghold-token,2019-04-19T00:00:00+00:00
bitpanda-ecosystem-token,2019-10-04T00:00:00+00:00
mdu,2020-04-23T00:00:00+00:00
float-protocol,2021-02-27T00:00:00+00:00
dimecoin,2017-10-29T00:00:00+00:00
safe-haven,2018-11-17T00:00:00+00:00
libonomy,2021-02-24T00:00:00+00:00
ludos,2019-05-08T00:00:00+00:00
polkadomain,2021-04-16T00:00:00+00:00
revelation-coin,2019-02-27T00:00:00+00:00
polkabridge,2021-01-23T00:00:00+00:00
netcoin,2013-12-17T00:00:00+00:00
boscoin-2,2018-08-16T00:00:00+00:00
catnip-money,2021-05-13T00:00:00+00:00
duckdaodime,2020-08-16T00:00:00+00:00
defi-omega,2020-08-21T00:00:00+00:00
blockclout,2020-07-23T00:00:00+00:00
efficient-transaction-token,2019-07-30T00:00:00+00:00
mu-dank,2021-03-17T00:00:00+00:00
deepcloud-ai,2019-07-20T00:00:00+00:00
medikey,2019-05-07T00:00:00+00:00
ruletka,2020-05-05T00:00:00+00:00
defisocial,2021-01-02T00:00:00+00:00
wayawolfcoin,2018-09-26T00:00:00+00:00
ipfst,2019-10-08T00:00:00+00:00
mandi-token,2020-06-29T00:00:00+00:00
yield-goat,2021-03-13T00:00:00+00:00
ybusd,1970-01-01T00:00:00+00:00
space-monkey,2021-04-14T00:00:00+00:00
coinzoom-token,2021-04-28T00:00:00+00:00
kryll,2018-07-21T00:00:00+00:00
hotbit-token,2018-09-13T00:00:00+00:00
defiat,2020-09-01T00:00:00+00:00
vortex-defi,2021-02-28T00:00:00+00:00
wasder,2021-05-11T00:00:00+00:00
lendroid-support-token,2018-03-27T00:00:00+00:00
energi,2018-09-02T00:00:00+00:00
bios,2021-05-18T00:00:00+00:00
quiztok,2019-04-30T00:00:00+00:00
math,2020-05-20T00:00:00+00:00
goaltime-n,2020-02-27T00:00:00+00:00
yellow-road,2021-04-10T00:00:00+00:00
stakecube,2018-08-21T00:00:00+00:00
charg-coin,2018-06-14T00:00:00+00:00
strike,2021-04-01T00:00:00+00:00
time-space-chain,2019-02-13T00:00:00+00:00
wepower,2018-02-11T00:00:00+00:00
the-currency-analytics,2019-01-12T00:00:00+00:00
petrodollar,2017-12-08T00:00:00+00:00
torj-world,2021-03-27T00:00:00+00:00
new-landbox,2021-04-19T00:00:00+00:00
safelogic,2021-05-11T00:00:00+00:00
ecredit,2019-06-01T00:00:00+00:00
alpha-finance,2020-10-10T00:00:00+00:00
eazypayza,2019-12-02T00:00:00+00:00
digital-gold-token,2019-10-24T00:00:00+00:00
banana-finance,2020-12-20T00:00:00+00:00
sushi,2020-08-28T00:00:00+00:00
olivecash,2021-04-24T00:00:00+00:00
kryptobellion,2021-04-30T00:00:00+00:00
polkaswap,2021-05-14T00:00:00+00:00
destiny-success,2020-06-04T00:00:00+00:00
plus-coin,2018-06-22T00:00:00+00:00
safenami,2021-05-14T00:00:00+00:00
universal-us-dollar,2020-05-14T00:00:00+00:00
oraclechain,2017-10-28T00:00:00+00:00
ethereumsc,2020-08-18T00:00:00+00:00
vantaur,2018-09-21T00:00:00+00:00
gigecoin,2019-01-23T00:00:00+00:00
shd-cash,2021-03-02T00:00:00+00:00
petroleum,2020-05-20T00:00:00+00:00
matryx,2018-01-02T00:00:00+00:00
refinable,2021-04-27T00:00:00+00:00
cy-finance,2020-09-24T00:00:00+00:00
jurasaur,2020-07-08T00:00:00+00:00
lead-token,2020-09-07T00:00:00+00:00
mini,2020-09-01T00:00:00+00:00
lichang,2019-05-14T00:00:00+00:00
aegis,2020-09-08T00:00:00+00:00
mt-pelerin-shares,2020-05-24T00:00:00+00:00
cryptocurrency-business-token,2020-01-30T00:00:00+00:00
bitmart-token,2018-08-01T00:00:00+00:00
ruff,2018-02-11T00:00:00+00:00
alloy-project,2018-04-04T00:00:00+00:00
scribe,2019-10-16T00:00:00+00:00
yes,2021-02-25T00:00:00+00:00
7plus-coin,2021-04-22T00:00:00+00:00
bscgold,2021-04-27T00:00:00+00:00
xbe-token,2021-03-24T00:00:00+00:00
jupiter,2020-01-09T00:00:00+00:00
solarfare,2021-05-11T00:00:00+00:00
zelwin,2020-06-01T00:00:00+00:00
chain-games,2020-08-27T00:00:00+00:00
megacoin,2013-07-07T00:00:00+00:00
distributed-energy-coin,2019-07-27T00:00:00+00:00
luxurium,2018-12-04T00:00:00+00:00
decentralized-data-assets-management,2019-11-14T00:00:00+00:00
idle-dai-risk-adjusted,2020-08-01T00:00:00+00:00
nami-corporation-token,2021-01-21T00:00:00+00:00
bitorcash-token,2019-12-04T00:00:00+00:00
nerva,2018-07-19T00:00:00+00:00
aventus,2017-10-18T00:00:00+00:00
money-cash-miner,2019-05-31T00:00:00+00:00
metronome,2018-06-28T00:00:00+00:00
spiderdao,2020-12-15T00:00:00+00:00
encocoin,2019-08-09T00:00:00+00:00
wrapped-atromg8,2021-05-03T00:00:00+00:00
portion,2021-01-11T00:00:00+00:00
coinanalyst,2019-10-08T00:00:00+00:00
fei-protocol,2021-04-03T00:00:00+00:00
homeros,2020-04-23T00:00:00+00:00
philosafe-token,2019-05-12T00:00:00+00:00
ammyi-coin,2021-03-22T00:00:00+00:00
bitenium-token,2021-04-01T00:00:00+00:00
pibble,2018-08-01T00:00:00+00:00
filecoin-iou,2017-12-19T00:00:00+00:00
realtoken-16200-fullerton-avenue-detroit-mi,2020-07-30T00:00:00+00:00
sheesha-finance,2021-04-30T00:00:00+00:00
3x-long-balancer-token,2020-08-06T00:00:00+00:00
sensible-finance,2021-05-03T00:00:00+00:00
goatcoin,2021-02-20T00:00:00+00:00
king-maker-coin,2020-05-27T00:00:00+00:00
odinycoin,2020-09-28T00:00:00+00:00
kstarcoin,2019-08-08T00:00:00+00:00
skale,2020-12-01T00:00:00+00:00
arcticcoin,2017-05-07T00:00:00+00:00
ethernity-chain,2021-03-08T00:00:00+00:00
genesisx,2018-07-28T00:00:00+00:00
yield-farming-known-as-ash,2020-09-13T00:00:00+00:00
ternio,2018-08-23T00:00:00+00:00
citios,2020-02-13T00:00:00+00:00
kuende,2019-01-16T00:00:00+00:00
escoin-token,2021-01-05T00:00:00+00:00
